npi,taxid,billing_code,billing_code_type,negotiated_type,aetna_open_access_managed,bcbs_tx_ppo,cigna_national_oap,uhc_choice_plus
1730132234,741152597,457,DRG,negotiated,61044.91,100433.11,81273.44,84424.65
1730132234,741152597,459,DRG,negotiated,136790.02,104106.64,89300.08,92762.50
1730132234,741152597,460,DRG,negotiated,43430.44,60772.55,50701.66,52667.51
1730132234,741152597,463,DRG,negotiated,152629.04,83030.21,70567.66,73303.78
1730132234,741152597,464,DRG,negotiated,39007.22,46010.39,40216.67,41775.99
1730132234,741152597,466,DRG,negotiated,107876.28,114791.47,70614.78,73352.72
1730132234,741152597,467,DRG,negotiated,73312.69,101773.57,48815.49,50708.21
1730132234,741152597,469,DRG,negotiated,74170.72,67749.75,43504.34,45191.13
1730132234,741152597,470,DRG,negotiated,54675.20,43091.46,25739.91,26737.92
1730132234,741152597,471,DRG,negotiated,76239.57,77609.58,67813.13,70442.44
1730132234,741152597,472,DRG,negotiated,51322.22,47213.26,41344.87,42947.94
1730132234,741152597,473,DRG,negotiated,48822.53,39255.48,34130.05,35453.37
1730132234,741152597,474,DRG,negotiated,49710.37,63020.58,55156.56,57295.15
1730132234,741152597,475,DRG,negotiated,47232.18,33956.99,29904.02,31063.48
1730132234,741152597,477,DRG,negotiated,195447.98,164293.79,45811.90,47588.16
1730132234,741152597,478,DRG,negotiated,41928.78,36463.22,31623.24,32849.37
1730132234,741152597,480,DRG,negotiated,114938.89,46781.89,39931.26,41479.51
1730132234,741152597,481,DRG,negotiated,34607.17,32407.80,28439.24,29541.91
1730132234,741152597,482,DRG,negotiated,39365.11,25445.71,22161.44,23020.71
1730132234,741152597,483,DRG,negotiated,92337.16,204713.49,31740.37,32971.04
1730132234,741152597,485,DRG,negotiated,107813.75,85926.82,43768.21,45465.24
1730132234,741152597,486,DRG,negotiated,38798.94,33231.87,28083.82,29172.71
1730132234,741152597,487,DRG,negotiated,32641.00,25359.13,21594.65,22431.94
1730132234,741152597,492,DRG,negotiated,40289.38,53649.67,46930.67,48750.31
1730132234,741152597,493,DRG,negotiated,38778.03,35959.19,31985.40,33225.56
1730132234,741152597,494,DRG,negotiated,33793.30,28629.13,25428.91,26414.87
1730132234,741152597,495,DRG,negotiated,99602.78,56307.42,50006.97,51945.88
1730132234,741152597,498,DRG,negotiated,18760.21,39946.59,34507.02,35844.95
1730132234,741152597,500,DRG,negotiated,69835.82,49312.86,43142.18,44814.93
1730132234,741152597,501,DRG,negotiated,33702.79,27120.14,23665.26,24582.83
1730132234,741152597,504,DRG,negotiated,53619.38,27443.28,23894.13,24820.58
1730132234,741152597,505,DRG,negotiated,25622.85,27443.28,23786.43,24708.70
1730132234,741152597,507,DRG,negotiated,40307.16,31863.57,24971.17,25939.38
1730132234,741152597,515,DRG,negotiated,76925.68,48556.82,41974.94,43602.43
1730132234,741152597,516,DRG,negotiated,42655.85,30346.85,27381.05,28442.69
1730132234,741152597,517,DRG,negotiated,39211.27,21617.57,20327.78,21115.95
1730132234,741152597,518,DRG,negotiated,70662.81,55457.06,50186.03,52131.88
1730132234,741152597,519,DRG,negotiated,47680.07,30303.56,26916.58,27960.21
