zipcode	population	latitude	longitude	state	city	county	msa	cbsa	cbsa_name	msa_name	medicarecbsacode	medicarecbsaname
76308	19677	33.854936	-98.533606	TX	WICHITA FALLS	WICHITA	9080	48660	Wichita Falls, TX	Wichita Falls, TX MSA	48660	Wichita Falls, TX
76309	13862	33.896277	-98.539802	TX	WICHITA FALLS	WICHITA	9080	48660	Wichita Falls, TX	Wichita Falls, TX MSA	48660	Wichita Falls, TX
76310	17989	33.787699	-98.532212	TX	WICHITA FALLS	WICHITA	9080	48660	Wichita Falls, TX	Wichita Falls, TX MSA	48660	Wichita Falls, TX
76311	7535	33.984691	-98.503937	TX	SHEPPARD AFB	WICHITA	9080	48660	Wichita Falls, TX	Wichita Falls, TX MSA	48660	Wichita Falls, TX
76351	2035	33.580285	-98.636066	TX	ARCHER CITY	ARCHER	9080	48660	Wichita Falls, TX	Wichita Falls, TX MSA	48660	Wichita Falls, TX
76352	0	33.6736	-98.2298	TX	BLUEGROVE	CLAY		48660	Wichita Falls, TX		48660	Wichita Falls, TX
76354	11270	34.09994	-98.59993	TX	BURKBURNETT	WICHITA	9080	48660	Wichita Falls, TX	Wichita Falls, TX MSA	48660	Wichita Falls, TX
76357	712	34.088162	-98.155923	TX	BYERS	CLAY		48660	Wichita Falls, TX		48660	Wichita Falls, TX
76360	3502	34.021462	-99.020506	TX	ELECTRA	WICHITA	9080	48660	Wichita Falls, TX	Wichita Falls, TX MSA	48660	Wichita Falls, TX
76363	256	33.499818	-99.534654	TX	GOREE	KNOX					99945	Rural Areas in TX
76364	193	34.107908	-99.078753	TX	HARROLD	WILBARGER		46900	Vernon, TX		99945	Rural Areas in TX
76365	4831	33.810512	-98.200234	TX	HENRIETTA	CLAY		48660	Wichita Falls, TX		48660	Wichita Falls, TX
76366	2317	33.615356	-98.71738	TX	HOLLIDAY	ARCHER	9080	48660	Wichita Falls, TX	Wichita Falls, TX MSA	48660	Wichita Falls, TX
76367	13045	33.991607	-98.719829	TX	IOWA PARK	WICHITA	9080	48660	Wichita Falls, TX	Wichita Falls, TX MSA	48660	Wichita Falls, TX
76369	0	33.8579	-98.8075	TX	KAMAY	WICHITA	9080	48660	Wichita Falls, TX	Wichita Falls, TX MSA	48660	Wichita Falls, TX
76370	299	33.446677	-98.899109	TX	MEGARGEL	ARCHER	9080	48660	Wichita Falls, TX	Wichita Falls, TX MSA	48660	Wichita Falls, TX
76371	1606	33.491228	-99.668017	TX	MUNDAY	KNOX					99945	Rural Areas in TX
76372	974	33.17902	-98.799506	TX	NEWCASTLE	YOUNG					99945	Rural Areas in TX
76373	162	34.154267	-99.119843	TX	OKLAUNION	WILBARGER		46900	Vernon, TX		99945	Rural Areas in TX
76374	4162	33.334247	-98.68727	TX	OLNEY	YOUNG					99945	Rural Areas in TX
76377	802	34.01752	-98.180624	TX	PETROLIA	CLAY		48660	Wichita Falls, TX		48660	Wichita Falls, TX
76379	591	33.64012	-98.502744	TX	SCOTLAND	ARCHER	9080	48660	Wichita Falls, TX	Wichita Falls, TX MSA	48660	Wichita Falls, TX
76380	3820	33.590388	-99.240499	TX	SEYMOUR	BAYLOR					99945	Rural Areas in TX
76384	12991	34.13244	-99.303298	TX	VERNON	WILBARGER		46900	Vernon, TX		99945	Rural Areas in TX
76385	0	34.1545	-99.2647	TX	VERNON	WILBARGER		46900	Vernon, TX		99945	Rural Areas in TX
76388	203	33.316009	-99.59932	TX	WEINERT	HASKELL					99945	Rural Areas in TX
76389	1329	33.518796	-98.534479	TX	WINDTHORST	ARCHER	9080	48660	Wichita Falls, TX	Wichita Falls, TX MSA	48660	Wichita Falls, TX
76401	25702	32.232048	-98.21333	TX	STEPHENVILLE	ERATH		44500	Stephenville, TX		99945	Rural Areas in TX
76402	847	32.216015	-98.223924	TX	STEPHENVILLE	ERATH		44500	Stephenville, TX		99945	Rural Areas in TX
76424	8992	32.736007	-98.835836	TX	BRECKENRIDGE	STEPHENS					99945	Rural Areas in TX
76426	11302	33.160616	-97.79829	TX	BRIDGEPORT	WISE		19100	Dallas-Fort Worth-Arlington, TX		23104	Fort Worth-Arlington, TX
76427	804	33.151326	-98.331385	TX	BRYSON	JACK					99945	Rural Areas in TX
76429	258	32.707766	-98.712089	TX	CADDO	STEPHENS					99945	Rural Areas in TX
76430	2532	32.754867	-99.337002	TX	ALBANY	SHACKELFORD					99945	Rural Areas in TX
76431	3384	33.333754	-97.798924	TX	CHICO	WISE		19100	Dallas-Fort Worth-Arlington, TX		23104	Fort Worth-Arlington, TX
76432	1370	31.824871	-98.790097	TX	BLANKET	BROWN		15220	Brownwood, TX		99945	Rural Areas in TX
76433	1416	32.344319	-98.170781	TX	BLUFF DALE	ERATH		44500	Stephenville, TX		99945	Rural Areas in TX
76435	612	32.222572	-98.832722	TX	CARBON	EASTLAND					99945	Rural Areas in TX
76436	212	31.878078	-98.244048	TX	CARLTON	HAMILTON					99945	Rural Areas in TX
76437	5721	32.363164	-99.041356	TX	CISCO	EASTLAND					99945	Rural Areas in TX
76439	0	32.6187	-97.9267	TX	DENNIS	PARKER	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	23104	Fort Worth-Arlington, TX
76442	7545	31.895065	-98.657621	TX	COMANCHE	COMANCHE					99945	Rural Areas in TX
76443	1897	32.135034	-99.258241	TX	CROSS PLAINS	CALLAHAN		10180	Abilene, TX		10180	Abilene, TX
76444	3635	32.154798	-98.657244	TX	DE LEON	COMANCHE					99945	Rural Areas in TX
76445	407	32.29452	-98.55964	TX	DESDEMONA	EASTLAND					99945	Rural Areas in TX
76446	9000	31.940554	-98.365384	TX	DUBLIN	ERATH		44500	Stephenville, TX		99945	Rural Areas in TX
76448	5628	32.401793	-98.778418	TX	EASTLAND	EASTLAND					99945	Rural Areas in TX
76449	2434	32.892462	-98.333018	TX	GRAFORD	PALO PINTO		33420	Mineral Wells, TX		99945	Rural Areas in TX
76450	13258	33.056788	-98.687042	TX	GRAHAM	YOUNG					99945	Rural Areas in TX
76452	75	31.763269	-98.399811	TX	ENERGY	COMANCHE					99945	Rural Areas in TX
76453	1125	32.625458	-98.345942	TX	GORDON	PALO PINTO		33420	Mineral Wells, TX		99945	Rural Areas in TX
76454	1688	32.223251	-98.701392	TX	GORMAN	EASTLAND					99945	Rural Areas in TX
76455	1014	31.829612	-98.371464	TX	GUSTINE	COMANCHE					99945	Rural Areas in TX
76457	3960	32.083532	-98.059374	TX	HICO	HAMILTON					99945	Rural Areas in TX
76458	6261	33.264912	-98.1698	TX	JACKSBORO	JACK					99945	Rural Areas in TX
76459	146	33.260206	-98.397905	TX	JERMYN	JACK					99945	Rural Areas in TX
76460	421	33.290768	-98.478621	TX	LOVING	YOUNG					99945	Rural Areas in TX
76461	0	32.2445	-98.3775	TX	LINGLEVILLE	ERATH		44500	Stephenville, TX		99945	Rural Areas in TX
76462	2982	32.527871	-98.016634	TX	LIPAN	HOOD	1922	24180	Granbury, TX	Dallas-Fort Worth, TX CMSA	23104	Fort Worth-Arlington, TX
76463	481	32.54324	-98.4544	TX	MINGUS	PALO PINTO		33420	Mineral Wells, TX		99945	Rural Areas in TX
76464	506	32.578131	-99.180131	TX	MORAN	SHACKELFORD					99945	Rural Areas in TX
76465	0	32.3884	-98.1668	TX	MORGAN MILL	ERATH		44500	Stephenville, TX		99945	Rural Areas in TX
76466	332	32.437784	-98.736112	TX	OLDEN	EASTLAND					99945	Rural Areas in TX
76467	0	32.2707	-97.9075	TX	PALUXY	HOOD	1922	24180	Granbury, TX	Dallas-Fort Worth, TX CMSA	23104	Fort Worth-Arlington, TX
76468	0	31.996255	-98.400334	TX	PROCTOR	COMANCHE					99945	Rural Areas in TX
76469	96	32.390402	-99.231734	TX	PUTNAM	CALLAHAN		10180	Abilene, TX		10180	Abilene, TX
76470	3238	32.480731	-98.659423	TX	RANGER	EASTLAND					99945	Rural Areas in TX
76471	1906	32.141268	-98.972102	TX	RISING STAR	EASTLAND					99945	Rural Areas in TX
76472	1499	32.602565	-98.200104	TX	SANTO	PALO PINTO		33420	Mineral Wells, TX		99945	Rural Areas in TX
76474	281	31.925828	-98.783658	TX	SIDNEY	COMANCHE					99945	Rural Areas in TX
76475	977	32.699061	-98.476295	TX	STRAWN	PALO PINTO		33420	Mineral Wells, TX		99945	Rural Areas in TX
76476	2637	32.3822	-97.908946	TX	TOLAR	HOOD	1922	24180	Granbury, TX	Dallas-Fort Worth, TX CMSA	23104	Fort Worth-Arlington, TX
76481	208	33.020702	-98.725414	TX	SOUTH BEND	YOUNG					99945	Rural Areas in TX
76483	1063	33.177898	-99.212516	TX	THROCKMORTON	THROCKMORTON					99945	Rural Areas in TX
76484	1147	32.75472	-98.293256	TX	PALO PINTO	PALO PINTO		33420	Mineral Wells, TX		99945	Rural Areas in TX
76485	0	32.8717	-97.8666	TX	PEASTER	PARKER	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	23104	Fort Worth-Arlington, TX
76486	1375	33.042534	-98.087435	TX	PERRIN	JACK					99945	Rural Areas in TX
76487	2507	32.96909	-97.887978	TX	POOLVILLE	PARKER	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	23104	Fort Worth-Arlington, TX
76490	91	32.971925	-98.021955	TX	WHITT	PARKER	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	23104	Fort Worth-Arlington, TX
76491	459	33.061666	-99.070918	TX	WOODSON	THROCKMORTON					99945	Rural Areas in TX
76501	16897	31.077436	-97.231046	TX	TEMPLE	BELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76502	31545	31.101709	-97.40705	TX	TEMPLE	BELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76503	0	31.0982	-97.3427	TX	TEMPLE	BELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76504	24268	31.129578	-97.38367	TX	TEMPLE	BELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76508	0	31.0982	-97.3427	TX	TEMPLE	BELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76511	3317	30.804948	-97.428196	TX	BARTLETT	BELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76513	34172	31.044899	-97.505945	TX	BELTON	BELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76518	1581	30.87989	-97.131378	TX	BUCKHOLTS	MILAM					99945	Rural Areas in TX
76519	626	30.967136	-96.915686	TX	BURLINGTON	MILAM					99945	Rural Areas in TX
76520	8413	30.820642	-96.918924	TX	CAMERON	MILAM					99945	Rural Areas in TX
76522	35534	31.263364	-98.087825	TX	COPPERAS COVE	CORYELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76523	18	30.781196	-97.16504	TX	DAVILLA	MILAM					99945	Rural Areas in TX
76524	2867	31.265283	-97.227441	TX	EDDY	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76525	1062	31.485679	-98.1573	TX	EVANT	CORYELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76526	0	31.313835	-97.550969	TX	FLAT	CORYELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76527	4058	30.829316	-97.799883	TX	FLORENCE	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
76528	16974	31.413933	-97.777636	TX	GATESVILLE	CORYELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76530	2540	30.705393	-97.420282	TX	GRANGER	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
76531	4978	31.683068	-98.091046	TX	HAMILTON	HAMILTON					99945	Rural Areas in TX
76533	0	31.0174	-97.3024	TX	HEIDENHEIMER	BELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76534	2615	30.885858	-97.35882	TX	HOLLAND	BELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76537	3870	30.810401	-97.597839	TX	JARRELL	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
76538	761	31.573288	-97.877843	TX	JONESBORO	CORYELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76539	7841	31.095876	-98.002333	TX	KEMPNER	LAMPASAS		28660	Killeen-Temple, TX		28660	Killeen-Temple, TX
76540	0	31.1169	-97.7264	TX	KILLEEN	BELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76541	19206	31.113121	-97.728573	TX	KILLEEN	BELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76542	40025	30.999672	-97.779448	TX	KILLEEN	BELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76543	30430	31.109378	-97.669959	TX	KILLEEN	BELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76544	29943	31.237684	-97.689817	TX	FORT HOOD	BELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76547	0	31.1169	-97.7278	TX	KILLEEN	BELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76548	26344	31.05346	-97.639733	TX	HARKER HEIGHTS	BELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76549	44490	31.042389	-97.821288	TX	KILLEEN	BELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76550	11586	31.21292	-98.235033	TX	LAMPASAS	LAMPASAS		28660	Killeen-Temple, TX		28660	Killeen-Temple, TX
76554	2104	30.974702	-97.36658	TX	LITTLE RIVER ACADEMY	BELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76556	1461	30.72648	-96.793922	TX	MILANO	MILAM					99945	Rural Areas in TX
76557	5178	31.304694	-97.388134	TX	MOODY	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76558	0	31.3505	-97.6369	TX	MOUND	CORYELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76559	5051	31.085302	-97.608651	TX	NOLANVILLE	BELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76561	962	31.423215	-97.558446	TX	OGLESBY	CORYELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76564	0	31.1908	-97.3495	TX	PENDLETON	BELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76565	74	31.697839	-98.364725	TX	POTTSVILLE	HAMILTON					99945	Rural Areas in TX
76566	258	31.489601	-97.979943	TX	PURMELA	CORYELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76567	8984	30.65696	-96.982774	TX	ROCKDALE	MILAM					99945	Rural Areas in TX
76569	2498	30.957776	-97.231649	TX	ROGERS	BELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76570	2572	31.101457	-96.978254	TX	ROSEBUD	FALLS		47380	Waco, TX		47380	Waco, TX
76571	6790	30.92861	-97.577109	TX	SALADO	BELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76573	26	30.8154	-97.5146	TX	SCHWERTNER	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
76574	17661	30.578886	-97.385708	TX	TAYLOR	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
76577	3046	30.58515	-97.166327	TX	THORNDALE	MILAM					99945	Rural Areas in TX
76578	1766	30.52873	-97.237721	TX	THRALL	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
76579	4258	31.198031	-97.27004	TX	TROY	BELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76596	1274	31.43	-97.7368	TX	GATESVILLE	CORYELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76597	2882	31.4351	-97.7439	TX	GATESVILLE	CORYELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76598	523	31.4351	-97.7439	TX	GATESVILLE	CORYELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76599	1956	31.4351	-97.7439	TX	GATESVILLE	CORYELL	3810	28660	Killeen-Temple, TX	Killeen-Temple, TX MSA	28660	Killeen-Temple, TX
76621	1037	31.885013	-97.093645	TX	ABBOTT	HILL					99945	Rural Areas in TX
76622	1015	31.847838	-97.24401	TX	AQUILLA	HILL					99945	Rural Areas in TX
76623	242	32.2046	-96.7892	TX	AVALON	ELLIS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
76624	2231	31.674201	-96.959204	TX	AXTELL	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76626	1563	32.076533	-96.686736	TX	BLOOMING GROVE	NAVARRO		18620	Corsicana, TX		99945	Rural Areas in TX
76627	1601	32.102072	-97.372457	TX	BLUM	HILL					99945	Rural Areas in TX
76628	111	32.054786	-96.975554	TX	BRANDON	HILL					99945	Rural Areas in TX
76629	1989	31.124844	-96.658138	TX	BREMOND	ROBERTSON		17780	College Station-Bryan, TX		17780	College Station-Bryan, TX
76630	1840	31.347069	-97.219957	TX	BRUCEVILLE	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76631	522	31.985311	-96.954916	TX	BYNUM	HILL					99945	Rural Areas in TX
76632	1778	31.309782	-97.100052	TX	CHILTON	FALLS		47380	Waco, TX		47380	Waco, TX
76633	4973	31.67167	-97.332987	TX	CHINA SPRING	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76634	7093	31.791469	-97.51366	TX	CLIFTON	BOSQUE					99945	Rural Areas in TX
76635	1341	31.735252	-96.707168	TX	COOLIDGE	LIMESTONE					99945	Rural Areas in TX
76636	1497	32.149005	-97.250764	TX	COVINGTON	HILL					99945	Rural Areas in TX
76637	536	31.777023	-97.778769	TX	CRANFILLS GAP	BOSQUE					99945	Rural Areas in TX
76638	2837	31.544081	-97.448594	TX	CRAWFORD	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76639	1584	31.879287	-96.665418	TX	DAWSON	NAVARRO		18620	Corsicana, TX		99945	Rural Areas in TX
76640	3005	31.683528	-97.068198	TX	ELM MOTT	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76641	1674	32.033269	-96.781411	TX	FROST	NAVARRO		18620	Corsicana, TX		99945	Rural Areas in TX
76642	7057	31.54575	-96.562658	TX	GROESBECK	LIMESTONE					99945	Rural Areas in TX
76643	13554	31.456802	-97.187257	TX	HEWITT	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76644	0	31.8049	-97.4831	TX	LAGUNA PARK	BOSQUE					99945	Rural Areas in TX
76645	11039	32.027813	-97.104478	TX	HILLSBORO	HILL					99945	Rural Areas in TX
76648	2302	31.840139	-96.809216	TX	HUBBARD	HILL					99945	Rural Areas in TX
76649	790	31.962421	-97.881618	TX	IREDELL	BOSQUE					99945	Rural Areas in TX
76650	104	31.9908	-96.8709	TX	IRENE	HILL					99945	Rural Areas in TX
76651	3300	32.17864	-96.873688	TX	ITALY	ELLIS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
76652	1087	32.115557	-97.591858	TX	KOPPERL	BOSQUE					99945	Rural Areas in TX
76653	1082	31.344182	-96.575195	TX	KOSSE	LIMESTONE					99945	Rural Areas in TX
76654	151	31.7308	-97.0155	TX	LEROY	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76655	7831	31.401574	-97.194836	TX	LORENA	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76656	2276	31.178465	-97.068915	TX	LOTT	FALLS		47380	Waco, TX		47380	Waco, TX
76657	9307	31.434286	-97.403439	TX	MC GREGOR	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76660	506	31.930075	-96.898226	TX	MALONE	HILL					99945	Rural Areas in TX
76661	8708	31.318565	-96.857778	TX	MARLIN	FALLS		47380	Waco, TX		47380	Waco, TX
76664	3514	31.577978	-96.8454	TX	MART	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76665	2526	31.91128	-97.611086	TX	MERIDIAN	BOSQUE					99945	Rural Areas in TX
76666	244	32.021601	-96.908066	TX	MERTENS	HILL					99945	Rural Areas in TX
76667	11313	31.675026	-96.48585	TX	MEXIA	LIMESTONE					99945	Rural Areas in TX
76670	1377	32.16321	-96.939835	TX	MILFORD	ELLIS	1922	19100	Dallas-Fort Worth-Arlington, TX	Dallas-Fort Worth, TX CMSA	19124	Dallas-Plano-Irving, TX
76671	1777	32.057134	-97.590098	TX	MORGAN	BOSQUE					99945	Rural Areas in TX
76673	1187	31.76208	-96.905168	TX	MOUNT CALM	HILL					99945	Rural Areas in TX
76676	413	31.848452	-96.931776	TX	PENELOPE	HILL					99945	Rural Areas in TX
76678	263	31.669716	-96.775766	TX	PRAIRIE HILL	LIMESTONE					99945	Rural Areas in TX
76679	1432	31.928192	-96.589274	TX	PURDON	NAVARRO		18620	Corsicana, TX		99945	Rural Areas in TX
76680	190	31.248629	-96.766998	TX	REAGAN	FALLS		47380	Waco, TX		47380	Waco, TX
76681	873	31.882795	-96.451901	TX	RICHLAND	NAVARRO		18620	Corsicana, TX		99945	Rural Areas in TX
76682	2660	31.456345	-96.886046	TX	RIESEL	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76684	0	31.7184	-97.1186	TX	ROSS	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76685	108	31.360171	-97.010849	TX	SATIN	FALLS		47380	Waco, TX		47380	Waco, TX
76686	285	31.757336	-96.54309	TX	TEHUACANA	LIMESTONE					99945	Rural Areas in TX
76687	1466	31.404512	-96.495509	TX	THORNTON	LIMESTONE					99945	Rural Areas in TX
76689	3996	31.62441	-97.544925	TX	VALLEY MILLS	BOSQUE					99945	Rural Areas in TX
76690	1197	32.068765	-97.778935	TX	WALNUT SPRINGS	BOSQUE					99945	Rural Areas in TX
76691	6454	31.780072	-97.100544	TX	WEST	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76692	10115	31.945116	-97.336909	TX	WHITNEY	HILL					99945	Rural Areas in TX
76693	1651	31.799261	-96.395567	TX	WORTHAM	FREESTONE					99945	Rural Areas in TX
76701	1826	31.55127	-97.138246	TX	WACO	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76702	0	31.5495	-97.1464	TX	WACO	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76703	0	31.5495	-97.1464	TX	WACO	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76704	8007	31.578516	-97.128856	TX	WACO	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76705	29155	31.628496	-97.11108	TX	WACO	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76706	35015	31.478912	-97.092689	TX	WACO	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76707	16697	31.553332	-97.159867	TX	WACO	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76708	24476	31.621356	-97.208149	TX	WACO	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76710	22686	31.537435	-97.188428	TX	WACO	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76711	9042	31.516348	-97.154841	TX	WACO	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76712	23506	31.528761	-97.24375	TX	WOODWAY	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76714	0	31.5495	-97.1464	TX	WACO	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76715	0	31.5495	-97.1464	TX	WACO	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76716	0	31.5495	-97.1464	TX	WACO	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76797	0	31.5495	-97.1464	TX	WACO	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76798	1862	31.546766	-97.120229	TX	WACO	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76799	0	31.5495	-97.1464	TX	WACO	MCLENNAN	8800	47380	Waco, TX	Waco, TX MSA	47380	Waco, TX
76801	25552	31.728746	-99.018736	TX	BROWNWOOD	BROWN		15220	Brownwood, TX		99945	Rural Areas in TX
76802	5075	31.778949	-98.90445	TX	EARLY	BROWN		15220	Brownwood, TX		99945	Rural Areas in TX
76803	0	31.7094	-98.9908	TX	EARLY	BROWN		15220	Brownwood, TX		99945	Rural Areas in TX
76804	0	31.7094	-98.9908	TX	BROWNWOOD	BROWN		15220	Brownwood, TX		99945	Rural Areas in TX
76820	125	30.796382	-99.037643	TX	ART	MASON					99945	Rural Areas in TX
76821	4869	31.725067	-99.951572	TX	BALLINGER	RUNNELS					99945	Rural Areas in TX
76823	2945	31.710587	-99.149868	TX	BANGS	BROWN		15220	Brownwood, TX		99945	Rural Areas in TX
76824	35	31.063163	-98.510532	TX	BEND	SAN SABA					99945	Rural Areas in TX
76825	7091	31.093992	-99.439084	TX	BRADY	MCCULLOCH					99945	Rural Areas in TX
76827	433	31.531159	-99.102074	TX	BROOKESMITH	BROWN		15220	Brownwood, TX		99945	Rural Areas in TX
76828	199	31.998031	-99.3104	TX	BURKETT	COLEMAN					99945	Rural Areas in TX
76831	63	30.71276	-98.919033	TX	CASTELL	LLANO					99945	Rural Areas in TX
76832	559	30.991089	-98.764868	TX	CHEROKEE	SAN SABA					99945	Rural Areas in TX
76834	5908	31.847352	-99.447298	TX	COLEMAN	COLEMAN					99945	Rural Areas in TX
76836	41	31.417242	-99.536827	TX	DOOLE	MCCULLOCH					99945	Rural Areas in TX
76837	3188	31.266087	-99.858361	TX	EDEN	CONCHO					99945	Rural Areas in TX
76841	61	30.83899	-100.057692	TX	FORT MC KAVETT	MENARD					99945	Rural Areas in TX
