npi,taxid,billing_code,billing_code_type,negotiated_type,bcbs_tx_ppo,cigna_national_oap,uhc_choice_plus
1194743013,750800628,J0360,HCPCS,percentage,68,69,67
1194743013,750800628,77077,CPT,percentage,68,69,67
1194743013,750800628,86707,CPT,percentage,68,69,67
1194743013,750800628,C1893,HCPCS,percentage,68,69,67
1194743013,750800628,82261,CPT,percentage,68,69,67
1194743013,750800628,94668,CPT,percentage,68,69,67
1194743013,750800628,87328,CPT,percentage,68,69,67
1194743013,750800628,80169,CPT,percentage,68,69,67
1194743013,750800628,J2700,HCPCS,percentage,68,69,67
1194743013,750800628,80186,CPT,percentage,68,69,67
1194743013,750800628,86922,CPT,percentage,68,69,67
1194743013,750800628,87252,CPT,percentage,68,69,67
1194743013,750800628,86860,CPT,percentage,68,69,67
1194743013,750800628,84120,CPT,percentage,68,69,67
1194743013,750800628,92608,CPT,percentage,68,69,67
1194743013,750800628,29515,CPT,percentage,68,69,67
1194743013,750800628,82672,CPT,percentage,68,69,67
1194743013,750800628,82103,CPT,percentage,68,69,67
1194743013,750800628,49424,CPT,percentage,68,69,67
1194743013,750800628,87581,CPT,percentage,68,69,67
1194743013,750800628,87350,CPT,percentage,68,69,67
1194743013,750800628,C1876,HCPCS,percentage,68,69,67
1194743013,750800628,85732,CPT,percentage,68,69,67
1194743013,750800628,81383,CPT,percentage,68,69,67
1194743013,750800628,C1892,HCPCS,percentage,68,69,67
1194743013,750800628,73120,CPT,percentage,68,69,67
1194743013,750800628,86200,CPT,percentage,68,69,67
1194743013,750800628,97602,CPT,percentage,68,69,67
1194743013,750800628,84300,CPT,percentage,68,69,67
1194743013,750800628,84210,CPT,percentage,68,69,67
1194743013,750800628,82365,CPT,percentage,68,69,67
1194743013,750800628,87556,CPT,percentage,68,69,67
1194743013,750800628,97124,CPT,percentage,68,69,67
1194743013,750800628,80074,CPT,percentage,68,69,67
1194743013,750800628,80189,CPT,percentage,68,69,67
1194743013,750800628,86336,CPT,percentage,68,69,67
1194743013,750800628,87184,CPT,percentage,68,69,67
1194743013,750800628,93282,CPT,percentage,68,69,67
1194743013,750800628,86141,CPT,percentage,68,69,67
1194743013,750800628,83915,CPT,percentage,68,69,67
1194743013,750800628,A4354,HCPCS,percentage,68,69,67
1194743013,750800628,80167,CPT,percentage,68,69,67
1194743013,750800628,87088,CPT,percentage,68,69,67
1194743013,750800628,85049,CPT,percentage,68,69,67
1194743013,750800628,A5061,HCPCS,percentage,68,69,67
1194743013,750800628,86301,CPT,percentage,68,69,67
1194743013,750800628,84110,CPT,percentage,68,69,67
1194743013,750800628,83986,CPT,percentage,68,69,67
1194743013,750800628,97763,CPT,percentage,68,69,67
1194743013,750800628,84540,CPT,percentage,68,69,67
1194743013,750800628,J2805,HCPCS,percentage,68,69,67
1194743013,750800628,84681,CPT,percentage,68,69,67
1194743013,750800628,93041,CPT,percentage,68,69,67
1194743013,750800628,80156,CPT,percentage,68,69,67
1194743013,750800628,92552,CPT,percentage,68,69,67
1194743013,750800628,J2310,HCPCS,percentage,68,69,67
1194743013,750800628,86747,CPT,percentage,68,69,67
1194743013,750800628,J0834,HCPCS,percentage,68,69,67
1194743013,750800628,83721,CPT,percentage,68,69,67
1194743013,750800628,A4590,HCPCS,percentage,68,69,67
1194743013,750800628,83945,CPT,percentage,68,69,67
1194743013,750800628,80184,CPT,percentage,68,69,67
1194743013,750800628,82042,CPT,percentage,68,69,67
1194743013,750800628,J1956,HCPCS,percentage,68,69,67
1194743013,750800628,90474,CPT,percentage,68,69,67
1194743013,750800628,87207,CPT,percentage,68,69,67
1194743013,750800628,A4364,HCPCS,percentage,68,69,67
1194743013,750800628,A4614,HCPCS,percentage,68,69,67
1194743013,750800628,86337,CPT,percentage,68,69,67
1194743013,750800628,J1120,HCPCS,percentage,68,69,67
1194743013,750800628,97129,CPT,percentage,68,69,67
1194743013,750800628,87107,CPT,percentage,68,69,67
1194743013,750800628,87230,CPT,percentage,68,69,67
1194743013,750800628,83068,CPT,percentage,68,69,67
1194743013,750800628,82164,CPT,percentage,68,69,67
1194743013,750800628,82380,CPT,percentage,68,69,67
1194743013,750800628,87449,CPT,percentage,68,69,67
1194743013,750800628,86757,CPT,percentage,68,69,67
1194743013,750800628,97016,CPT,percentage,68,69,67
1194743013,750800628,J1580,HCPCS,percentage,68,69,67
1194743013,750800628,J3480,HCPCS,percentage,68,69,67
1194743013,750800628,J1953,HCPCS,percentage,68,69,67
1194743013,750800628,86593,CPT,percentage,68,69,67
1194743013,750800628,98961,CPT,percentage,68,69,67
1194743013,750800628,85557,CPT,percentage,68,69,67
1194743013,750800628,93261,CPT,percentage,68,69,67
1194743013,750800628,92592,CPT,percentage,68,69,67
1194743013,750800628,82374,CPT,percentage,68,69,67
1194743013,750800628,94664,CPT,percentage,68,69,67
1194743013,750800628,95024,CPT,percentage,68,69,67
1194743013,750800628,70210,CPT,percentage,68,69,67
1194743013,750800628,82642,CPT,percentage,68,69,67
1194743013,750800628,C1758,HCPCS,percentage,68,69,67
1194743013,750800628,84105,CPT,percentage,68,69,67
1194743013,750800628,A4565,HCPCS,percentage,68,69,67
1194743013,750800628,J0744,HCPCS,percentage,68,69,67
1194743013,750800628,J0290,HCPCS,percentage,68,69,67
1194743013,750800628,82175,CPT,percentage,68,69,67
1194743013,750800628,92555,CPT,percentage,68,69,67
1194743013,750800628,84133,CPT,percentage,68,69,67
1194743013,750800628,L4350,HCPCS,percentage,68,69,67
1194743013,750800628,84425,CPT,percentage,68,69,67
1194743013,750800628,83825,CPT,percentage,68,69,67
1194743013,750800628,J2150,HCPCS,percentage,68,69,67
1194743013,750800628,J2800,HCPCS,percentage,68,69,67
1194743013,750800628,84481,CPT,percentage,68,69,67
1194743013,750800628,90672,CPT,percentage,68,69,67
1194743013,750800628,90473,CPT,percentage,68,69,67
1194743013,750800628,85396,CPT,percentage,68,69,67
1194743013,750800628,J1364,HCPCS,percentage,68,69,67
1194743013,750800628,J2354,HCPCS,percentage,68,69,67
1194743013,750800628,J2941,HCPCS,percentage,68,69,67
1992707228,752559845,99285,CPT,percentage,,75,78
1992707228,752559845,99284,CPT,percentage,,75,78
1992707228,752559845,J9271,HCPCS,percentage,,75,78
1992707228,752559845,J0180,HCPCS,percentage,,75,78
1992707228,752559845,J1303,HCPCS,percentage,,75,78
1992707228,752559845,J3241,HCPCS,percentage,,75,78
1992707228,752559845,99283,CPT,percentage,,75,78
1992707228,752559845,C1713,HCPCS,percentage,,75,78
1992707228,752559845,77067,CPT,percentage,,75,78
1992707228,752559845,J9312,HCPCS,percentage,,75,78
1992707228,752559845,27447,CPT,percentage,,75,78
1992707228,752559845,58571,CPT,percentage,,75,78
1992707228,752559845,C9600,HCPCS,percentage,,75,78
1992707228,752559845,88305,CPT,percentage,,75,78
1992707228,752559845,47562,CPT,percentage,,75,78
1992707228,752559845,J1745,HCPCS,percentage,,75,78
1992707228,752559845,G0277,HCPCS,percentage,,75,78
1992707228,752559845,C1776,HCPCS,percentage,,75,78
1992707228,752559845,J3380,HCPCS,percentage,,75,78
1992707228,752559845,93656,CPT,percentage,,75,78
1992707228,752559845,45385,CPT,percentage,,75,78
1992707228,752559845,J1561,HCPCS,percentage,,75,78
1992707228,752559845,93306,CPT,percentage,,75,78
1992707228,752559845,77412,CPT,percentage,,75,78
1992707228,752559845,J9061,HCPCS,percentage,,75,78
1992707228,752559845,78815,CPT,percentage,,75,78
1992707228,752559845,27130,CPT,percentage,,75,78
1992707228,752559845,45380,CPT,percentage,,75,78
1992707228,752559845,74177,CPT,percentage,,75,78
1992707228,752559845,Q5108,HCPCS,percentage,,75,78
1992707228,752559845,78452,CPT,percentage,,75,78
1992707228,752559845,J2506,HCPCS,percentage,,75,78
1992707228,752559845,43239,CPT,percentage,,75,78
1992707228,752559845,69436,CPT,percentage,,75,78
1992707228,752559845,42820,CPT,percentage,,75,78
1992707228,752559845,J9355,HCPCS,percentage,,75,78
1992707228,752559845,93458,CPT,percentage,,75,78
1992707228,752559845,66984,CPT,percentage,,75,78
1992707228,752559845,70553,CPT,percentage,,75,78
1992707228,752559845,G0121,HCPCS,percentage,,75,78
1992707228,752559845,96413,CPT,percentage,,75,78
1992707228,752559845,J9035,HCPCS,percentage,,75,78
1992707228,752559845,93454,CPT,percentage,,75,78
1992707228,752559845,77387,CPT,percentage,,75,78
1992707228,752559845,J9309,HCPCS,percentage,,75,78
1992707228,752559845,77386,CPT,percentage,,75,78
1992707228,752559845,52356,CPT,percentage,,75,78
1992707228,752559845,73721,CPT,percentage,,75,78
1992707228,752559845,J9202,HCPCS,percentage,,75,78
1992707228,752559845,72148,CPT,percentage,,75,78
1992707228,752559845,J0897,HCPCS,percentage,,75,78
1992707228,752559845,C8908,HCPCS,percentage,,75,78
1992707228,752559845,88307,CPT,percentage,,75,78
1992707228,752559845,J2357,HCPCS,percentage,,75,78
1992707228,752559845,77385,CPT,percentage,,75,78
1992707228,752559845,58552,CPT,percentage,,75,78
1992707228,752559845,19083,CPT,percentage,,75,78
1992707228,752559845,G0105,HCPCS,percentage,,75,78
1992707228,752559845,Q5103,HCPCS,percentage,,75,78
1992707228,752559845,42821,CPT,percentage,,75,78
1992707228,752559845,57288,CPT,percentage,,75,78
1992707228,752559845,93017,CPT,percentage,,75,78
1992707228,752559845,C9290,HCPCS,percentage,,75,78
1992707228,752559845,74176,CPT,percentage,,75,78
1992707228,752559845,77063,CPT,percentage,,75,78
1992707228,752559845,29881,CPT,percentage,,75,78
1992707228,752559845,74178,CPT,percentage,,75,78
1992707228,752559845,49650,CPT,percentage,,75,78
1992707228,752559845,33249,CPT,percentage,,75,78
1992707228,752559845,73221,CPT,percentage,,75,78
1992707228,752559845,29827,CPT,percentage,,75,78
1992707228,752559845,96361,CPT,percentage,,75,78
1992707228,752559845,C1820,HCPCS,percentage,,75,78
1992707228,752559845,29888,CPT,percentage,,75,78
1992707228,752559845,J0517,HCPCS,percentage,,75,78
1992707228,752559845,93653,CPT,percentage,,75,78
1992707228,752559845,96365,CPT,percentage,,75,78
1992707228,752559845,J2350,HCPCS,percentage,,75,78
1992707228,752559845,72197,CPT,percentage,,75,78
1992707228,752559845,43249,CPT,percentage,,75,78
1992707228,752559845,J1459,HCPCS,percentage,,75,78
1992707228,752559845,C1730,HCPCS,percentage,,75,78
1992707228,752559845,97112,CPT,percentage,,75,78
1992707228,752559845,J1439,HCPCS,percentage,,75,78
1992707228,752559845,72141,CPT,percentage,,75,78
1992707228,752559845,58558,CPT,percentage,,75,78
1992707228,752559845,76641,CPT,percentage,,75,78
1992707228,752559845,74183,CPT,percentage,,75,78
1992707228,752559845,76642,CPT,percentage,,75,78
1992707228,752559845,J3490,HCPCS,percentage,,75,78
1992707228,752559845,19081,CPT,percentage,,75,78
1992707228,752559845,88304,CPT,percentage,,75,78
1992707228,752559845,50590,CPT,percentage,,75,78
1992707228,752559845,G0463,HCPCS,percentage,,75,78
1992707228,752559845,71260,CPT,percentage,,75,78
1992707228,752559845,22612,CPT,percentage,,75,78
1992707228,752559845,58661,CPT,percentage,,75,78
1992707228,752559845,J9264,HCPCS,percentage,,75,78
1992707228,752559845,70551,CPT,percentage,,75,78
1992707228,752559845,58262,CPT,percentage,,75,78
1992707228,752559845,76536,CPT,percentage,,75,78
1992707228,752559845,C2630,HCPCS,percentage,,75,78
1992707228,752559845,64636,CPT,percentage,,75,78
1992707228,752559845,76705,CPT,percentage,,75,78
1992707228,752559845,29828,CPT,percentage,,75,78
1992707228,752559845,19301,CPT,percentage,,75,78
1992707228,752559845,30520,CPT,percentage,,75,78
1992707228,752559845,29848,CPT,percentage,,75,78
1992707228,752559845,64635,CPT,percentage,,75,78
1992707228,752559845,77066,CPT,percentage,,75,78
1992707228,752559845,J0881,HCPCS,percentage,,75,78
1992707228,752559845,J9070,HCPCS,percentage,,75,78
1992707228,752559845,96372,CPT,percentage,,75,78
1992707228,752559845,C1763,HCPCS,percentage,,75,78
1992707228,752559845,77065,CPT,percentage,,75,78
1992707228,752559845,36561,CPT,percentage,,75,78
1992707228,752559845,57240,CPT,percentage,,75,78
1992707228,752559845,J7030,HCPCS,percentage,,75,78
1992707228,752559845,77373,CPT,percentage,,75,78
1992707228,752559845,J3111,HCPCS,percentage,,75,78
1992707228,752559845,63047,CPT,percentage,,75,78
1992707228,752559845,J0131,HCPCS,percentage,,75,78
1992707228,752559845,C1759,HCPCS,percentage,,75,78
1992707228,752559845,58662,CPT,percentage,,75,78
1992707228,752559845,61782,CPT,percentage,,75,78
1992707228,752559845,97110,CPT,percentage,,75,78
1992707228,752559845,52332,CPT,percentage,,75,78
1992707228,752559845,J9022,HCPCS,percentage,,75,78
1992707228,752559845,J0583,HCPCS,percentage,,75,78
1992707228,752559845,60220,CPT,percentage,,75,78
1992707228,752559845,63030,CPT,percentage,,75,78
1992707228,752559845,93657,CPT,percentage,,75,78
1992707228,752559845,20936,CPT,percentage,,75,78
1992707228,752559845,71250,CPT,percentage,,75,78
1992707228,752559845,33225,CPT,percentage,,75,78
1992707228,752559845,67040,CPT,percentage,,75,78
1992707228,752559845,42830,CPT,percentage,,75,78
1992707228,752559845,64772,CPT,percentage,,75,78
1992707228,752559845,C1785,HCPCS,percentage,,75,78
1992707228,752559845,G0378,HCPCS,percentage,,75,78
1992707228,752559845,C1882,HCPCS,percentage,,75,78
1992707228,752559845,C1733,HCPCS,percentage,,75,78
1992707228,752559845,96375,CPT,percentage,,75,78
1992707228,752559845,J1568,HCPCS,percentage,,75,78
1992707228,752559845,75574,CPT,percentage,,75,78
1992707228,752559845,29826,CPT,percentage,,75,78
1992707228,752559845,C1767,HCPCS,percentage,,75,78
1992707228,752559845,76770,CPT,percentage,,75,78
1992707228,752559845,A4648,HCPCS,percentage,,75,78
1992707228,752559845,80053,CPT,percentage,,75,78
1992707228,752559845,77080,CPT,percentage,,75,78
1992707228,752559845,23515,CPT,percentage,,75,78
1992707228,752559845,45378,CPT,percentage,,75,78
1992707228,752559845,C1894,HCPCS,percentage,,75,78
1992707228,752559845,81025,CPT,percentage,,75,78
1992707228,752559845,Q0138,HCPCS,percentage,,75,78
1992707228,752559845,92507,CPT,percentage,,75,78
1992707228,752559845,A9552,HCPCS,percentage,,75,78
1992707228,752559845,60240,CPT,percentage,,75,78
1992707228,752559845,22856,CPT,percentage,,75,78
1992707228,752559845,J9041,HCPCS,percentage,,75,78
1992707228,752559845,C1781,HCPCS,percentage,,75,78
1992707228,752559845,58573,CPT,percentage,,75,78
1992707228,752559845,J7120,HCPCS,percentage,,75,78
1992707228,752559845,31256,CPT,percentage,,75,78
1992707228,752559845,78227,CPT,percentage,,75,78
1992707228,752559845,38525,CPT,percentage,,75,78
1992707228,752559845,33264,CPT,percentage,,75,78
1992707228,752559845,38571,CPT,percentage,,75,78
1992707228,752559845,55866,CPT,percentage,,75,78
1992707228,752559845,25608,CPT,percentage,,75,78
1992707228,752559845,60500,CPT,percentage,,75,78
1992707228,752559845,33208,CPT,percentage,,75,78
1992707228,752559845,70486,CPT,percentage,,75,78
1992707228,752559845,49591,CPT,percentage,,75,78
1992707228,752559845,77295,CPT,percentage,,75,78
1992707228,752559845,77012,CPT,percentage,,75,78
1992707228,752559845,97530,CPT,percentage,,75,78
1992707228,752559845,C1771,HCPCS,percentage,,75,78
1992707228,752559845,76700,CPT,percentage,,75,78
1992707228,752559845,C1874,HCPCS,percentage,,75,78
1992707228,752559845,49594,CPT,percentage,,75,78
1992707228,752559845,72158,CPT,percentage,,75,78
1992707228,752559845,95816,CPT,percentage,,75,78
1992707228,752559845,73223,CPT,percentage,,75,78
1992707228,752559845,C1725,HCPCS,percentage,,75,78
1992707228,752559845,88342,CPT,percentage,,75,78
1992707228,752559845,30930,CPT,percentage,,75,78
1992707228,752559845,77301,CPT,percentage,,75,78
1992707228,752559845,J9171,HCPCS,percentage,,75,78
1992707228,752559845,96374,CPT,percentage,,75,78
1992707228,752559845,20930,CPT,percentage,,75,78
1992707228,752559845,96367,CPT,percentage,,75,78
1992707228,752559845,77336,CPT,percentage,,75,78
1992707228,752559845,97161,CPT,percentage,,75,78
1992707228,752559845,52352,CPT,percentage,,75,78
1992707228,752559845,43282,CPT,percentage,,75,78
1992707228,752559845,95810,CPT,percentage,,75,78
1992707228,752559845,C1787,HCPCS,percentage,,75,78
1992707228,752559845,J9179,HCPCS,percentage,,75,78
1992707228,752559845,62323,CPT,percentage,,75,78
1992707228,752559845,29882,CPT,percentage,,75,78
1992707228,752559845,C1762,HCPCS,percentage,,75,78
1992707228,752559845,93459,CPT,percentage,,75,78
1992707228,752559845,96415,CPT,percentage,,75,78
1992707228,752559845,11042,CPT,percentage,,75,78
1992707228,752559845,73700,CPT,percentage,,75,78
1992707228,752559845,J3358,HCPCS,percentage,,75,78
1992707228,752559845,95806,CPT,percentage,,75,78
1992707228,752559845,57260,CPT,percentage,,75,78
1992707228,752559845,49593,CPT,percentage,,75,78
1992707228,752559845,93350,CPT,percentage,,75,78
1992707228,752559845,C2596,HCPCS,percentage,,75,78
1992707228,752559845,58260,CPT,percentage,,75,78
1992707228,752559845,C1887,HCPCS,percentage,,75,78
1992707228,752559845,36573,CPT,percentage,,75,78
1992707228,752559845,70450,CPT,percentage,,75,78
1992707228,752559845,J3032,HCPCS,percentage,,75,78
1992707228,752559845,82962,CPT,percentage,,75,78
1992707228,752559845,43235,CPT,percentage,,75,78
1992707228,752559845,G0498,HCPCS,percentage,,75,78
1992707228,752559845,59820,CPT,percentage,,75,78
1992707228,752559845,64721,CPT,percentage,,75,78
1992707228,752559845,Q5107,HCPCS,percentage,,75,78
1992707228,752559845,93880,CPT,percentage,,75,78
1992707228,752559845,26055,CPT,percentage,,75,78
1992707228,752559845,73718,CPT,percentage,,75,78
1992707228,752559845,C2617,HCPCS,percentage,,75,78
1992707228,752559845,J0875,HCPCS,percentage,,75,78
1992707228,752559845,C1726,HCPCS,percentage,,75,78
1992707228,752559845,C1766,HCPCS,percentage,,75,78
1992707228,752559845,C1769,HCPCS,percentage,,75,78
1992707228,752559845,24342,CPT,percentage,,75,78
1992707228,752559845,78816,CPT,percentage,,75,78
1992707228,752559845,27427,CPT,percentage,,75,78
1992707228,752559845,33285,CPT,percentage,,75,78
1992707228,752559845,96417,CPT,percentage,,75,78
1992707228,752559845,64493,CPT,percentage,,75,78
1992707228,752559845,42826,CPT,percentage,,75,78
1992707228,752559845,22614,CPT,percentage,,75,78
1992707228,752559845,77280,CPT,percentage,,75,78
1992707228,752559845,19303,CPT,percentage,,75,78
1992707228,752559845,57250,CPT,percentage,,75,78
1992707228,752559845,55700,CPT,percentage,,75,78
1992707228,752559845,J9305,HCPCS,percentage,,75,78
1992707228,752559845,77338,CPT,percentage,,75,78
1992707228,752559845,29893,CPT,percentage,,75,78
1992707228,752559845,31238,CPT,percentage,,75,78
1992707228,752559845,38505,CPT,percentage,,75,78
1992707228,752559845,72020,CPT,percentage,,75,78
1992707228,752559845,85025,CPT,percentage,,75,78
1992707228,752559845,36430,CPT,percentage,,75,78
1992707228,752559845,49320,CPT,percentage,,75,78
1992707228,752559845,C1760,HCPCS,percentage,,75,78
1992707228,752559845,63048,CPT,percentage,,75,78
1992707228,752559845,61886,CPT,percentage,,75,78
1992707228,752559845,Q5111,HCPCS,percentage,,75,78
1992707228,752559845,93971,CPT,percentage,,75,78
1992707228,752559845,93970,CPT,percentage,,75,78
1992707228,752559845,C1889,HCPCS,percentage,,75,78
1992707228,752559845,64494,CPT,percentage,,75,78
1992707228,752559845,0421T,CPT,percentage,,75,78
1992707228,752559845,29880,CPT,percentage,,75,78
1992707228,752559845,C1883,HCPCS,percentage,,75,78
1992707228,752559845,C1780,HCPCS,percentage,,75,78
1992707228,752559845,96366,CPT,percentage,,75,78
1992707228,752559845,49505,CPT,percentage,,75,78
1992707228,752559845,99282,CPT,percentage,,75,78
1992707228,752559845,93662,CPT,percentage,,75,78
1992707228,752559845,77334,CPT,percentage,,75,78
1992707228,752559845,94060,CPT,percentage,,75,78
1992707228,752559845,77290,CPT,percentage,,75,78
1992707228,752559845,J3262,HCPCS,percentage,,75,78
1992707228,752559845,27792,CPT,percentage,,75,78
1992707228,752559845,20680,CPT,percentage,,75,78
1992707228,752559845,25280,CPT,percentage,,75,78
1992707228,752559845,31267,CPT,percentage,,75,78
1992707228,752559845,63650,CPT,percentage,,75,78
1992707228,752559845,74170,CPT,percentage,,75,78
1992707228,752559845,22513,CPT,percentage,,75,78
1992707228,752559845,78264,CPT,percentage,,75,78
1992707228,752559845,63012,CPT,percentage,,75,78
1992707228,752559845,C9088,HCPCS,percentage,,75,78
1992707228,752559845,96401,CPT,percentage,,75,78
1992707228,752559845,C9601,HCPCS,percentage,,75,78
1992707228,752559845,77293,CPT,percentage,,75,78
1992707228,752559845,64719,CPT,percentage,,75,78
1992707228,752559845,58554,CPT,percentage,,75,78
1992707228,752559845,64634,CPT,percentage,,75,78
1992707228,752559845,64633,CPT,percentage,,75,78
1992707228,752559845,J2182,HCPCS,percentage,,75,78
1992707228,752559845,J7050,HCPCS,percentage,,75,78
1992707228,752559845,70491,CPT,percentage,,75,78
1992707228,752559845,25607,CPT,percentage,,75,78
1992707228,752559845,72157,CPT,percentage,,75,78
1992707228,752559845,74230,CPT,percentage,,75,78
1992707228,752559845,C1788,HCPCS,percentage,,75,78
1992707228,752559845,63685,CPT,percentage,,75,78
1992707228,752559845,J0185,HCPCS,percentage,,75,78
1992707228,752559845,29824,CPT,percentage,,75,78
1992707228,752559845,92920,CPT,percentage,,75,78
1992707228,752559845,70543,CPT,percentage,,75,78
1992707228,752559845,72146,CPT,percentage,,75,78
1992707228,752559845,27652,CPT,percentage,,75,78
1992707228,752559845,G0279,HCPCS,percentage,,75,78
1992707228,752559845,58291,CPT,percentage,,75,78
1992707228,752559845,43281,CPT,percentage,,75,78
1992707228,752559845,19085,CPT,percentage,,75,78
1992707228,752559845,47000,CPT,percentage,,75,78
1992707228,752559845,23430,CPT,percentage,,75,78
1992707228,752559845,28299,CPT,percentage,,75,78
1992707228,752559845,63042,CPT,percentage,,75,78
1992707228,752559845,91110,CPT,percentage,,75,78
1992707228,752559845,71275,CPT,percentage,,75,78
1992707228,752559845,23630,CPT,percentage,,75,78
1992707228,752559845,28485,CPT,percentage,,75,78
1992707228,752559845,J9263,HCPCS,percentage,,75,78
1992707228,752559845,29806,CPT,percentage,,75,78
1992707228,752559845,J1100,HCPCS,percentage,,75,78
1992707228,752559845,25447,CPT,percentage,,75,78
1992707228,752559845,27814,CPT,percentage,,75,78
1992707228,752559845,J9306,HCPCS,percentage,,75,78
1992707228,752559845,26615,CPT,percentage,,75,78
1992707228,752559845,C1753,HCPCS,percentage,,75,78
1992707228,752559845,58563,CPT,percentage,,75,78
1992707228,752559845,78070,CPT,percentage,,75,78
1992707228,752559845,73218,CPT,percentage,,75,78
1992707228,752559845,J3240,HCPCS,percentage,,75,78
1992707228,752559845,29822,CPT,percentage,,75,78
1992707228,752559845,66821,CPT,percentage,,75,78
1992707228,752559845,31255,CPT,percentage,,75,78
1992707228,752559845,30802,CPT,percentage,,75,78
1992707228,752559845,C1721,HCPCS,percentage,,75,78
1992707228,752559845,27524,CPT,percentage,,75,78
1992707228,752559845,31287,CPT,percentage,,75,78
1992707228,752559845,76882,CPT,percentage,,75,78
1992707228,752559845,96376,CPT,percentage,,75,78
1992707228,752559845,J2785,HCPCS,percentage,,75,78
1992707228,752559845,22551,CPT,percentage,,75,78
1992707228,752559845,22845,CPT,percentage,,75,78
1992707228,752559845,57425,CPT,percentage,,75,78
1992707228,752559845,95811,CPT,percentage,,75,78
1992707228,752559845,0503T,CPT,percentage,,75,78
1992707228,752559845,72170,CPT,percentage,,75,78
1992707228,752559845,87186,CPT,percentage,,75,78
1992707228,752559845,73723,CPT,percentage,,75,78
1992707228,752559845,C9602,HCPCS,percentage,,75,78
1992707228,752559845,90675,CPT,percentage,,75,78
1992707228,752559845,76870,CPT,percentage,,75,78
1992707228,752559845,42415,CPT,percentage,,75,78
1992707228,752559845,94729,CPT,percentage,,75,78
1992707228,752559845,22853,CPT,percentage,,75,78
1992707228,752559845,73720,CPT,percentage,,75,78
1992707228,752559845,49324,CPT,percentage,,75,78
1992707228,752559845,42145,CPT,percentage,,75,78
1992707228,752559845,49592,CPT,percentage,,75,78
1992707228,752559845,J3010,HCPCS,percentage,,75,78
1992707228,752559845,94727,CPT,percentage,,75,78
1992707228,752559845,L8699,HCPCS,percentage,,75,78
1992707228,752559845,93303,CPT,percentage,,75,78
1992707228,752559845,20931,CPT,percentage,,75,78
1992707228,752559845,92943,CPT,percentage,,75,78
1992707228,752559845,19283,CPT,percentage,,75,78
1992707228,752559845,64718,CPT,percentage,,75,78
1992707228,752559845,22514,CPT,percentage,,75,78
1992707228,752559845,28296,CPT,percentage,,75,78
1992707228,752559845,27380,CPT,percentage,,75,78
1992707228,752559845,62328,CPT,percentage,,75,78
1992707228,752559845,42825,CPT,percentage,,75,78
1992707228,752559845,97130,CPT,percentage,,75,78
1992707228,752559845,96125,CPT,percentage,,75,78
1992707228,752559845,76830,CPT,percentage,,75,78
1992707228,752559845,36821,CPT,percentage,,75,78
1992707228,752559845,64415,CPT,percentage,,75,78
1992707228,752559845,J9173,HCPCS,percentage,,75,78
1992707228,752559845,64491,CPT,percentage,,75,78
1992707228,752559845,64490,CPT,percentage,,75,78
1992707228,752559845,J2795,HCPCS,percentage,,75,78
1992707228,752559845,31240,CPT,percentage,,75,78
1992707228,752559845,70470,CPT,percentage,,75,78
1992707228,752559845,29884,CPT,percentage,,75,78
1992707228,752559845,64483,CPT,percentage,,75,78
1992707228,752559845,J0640,HCPCS,percentage,,75,78
1992707228,752559845,J9055,HCPCS,percentage,,75,78
1992707228,752559845,80048,CPT,percentage,,75,78
1992707228,752559845,Q5104,HCPCS,percentage,,75,78
1992707228,752559845,72156,CPT,percentage,,75,78
1992707228,752559845,44970,CPT,percentage,,75,78
1992707228,752559845,31254,CPT,percentage,,75,78
1992707228,752559845,31253,CPT,percentage,,75,78
1992707228,752559845,99152,CPT,percentage,,75,78
1992707228,752559845,C1898,HCPCS,percentage,,75,78
1992707228,752559845,78306,CPT,percentage,,75,78
1992707228,752559845,58572,CPT,percentage,,75,78
1992707228,752559845,64447,CPT,percentage,,75,78
1992707228,752559845,57120,CPT,percentage,,75,78
1992707228,752559845,24305,CPT,percentage,,75,78
1992707228,752559845,C1895,HCPCS,percentage,,75,78
1992707228,752559845,54161,CPT,percentage,,75,78
1992707228,752559845,J1453,HCPCS,percentage,,75,78
1992707228,752559845,J1756,HCPCS,percentage,,75,78
1992707228,752559845,87070,CPT,percentage,,75,78
1992707228,752559845,36415,CPT,percentage,,75,78
1992707228,752559845,86850,CPT,percentage,,75,78
1992707228,752559845,26516,CPT,percentage,,75,78
1992707228,752559845,66982,CPT,percentage,,75,78
1992707228,752559845,97162,CPT,percentage,,75,78
1992707228,752559845,J2405,HCPCS,percentage,,75,78
1992707228,752559845,A9502,HCPCS,percentage,,75,78
1992707228,752559845,29807,CPT,percentage,,75,78
1992707228,752559845,78014,CPT,percentage,,75,78
1992707228,752559845,P9040,HCPCS,percentage,,75,78
1992707228,752559845,88309,CPT,percentage,,75,78
1992707228,752559845,J9267,HCPCS,percentage,,75,78
1992707228,752559845,Q9968,HCPCS,percentage,,75,78
1992707228,752559845,96523,CPT,percentage,,75,78
1992707228,752559845,Q5117,HCPCS,percentage,,75,78
1992707228,752559845,93455,CPT,percentage,,75,78
1992707228,752559845,C1764,HCPCS,percentage,,75,78
1992707228,752559845,C1897,HCPCS,percentage,,75,78
1992707228,752559845,36902,CPT,percentage,,75,78
1992707228,752559845,C1900,HCPCS,percentage,,75,78
1992707228,752559845,73560,CPT,percentage,,75,78
